数据月份,订单日期,年份,月份,日,经销商,店铺,商品编码,商品名称,产品名称,产品大类,数量,GMV,含税进货价,省,市,区县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,山东省,济南市,长清区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,山东省,淄博市,张店区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,山东省,淄博市,张店区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,17.1204,7.8,山东省,潍坊市,寿光市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,6.8415,7.8,山东省,潍坊市,青州市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,17.1204,7.8,山东省,烟台市,蓬莱区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,山东省,烟台市,蓬莱区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,广东省,东莞市,清溪镇
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,17.1204,7.8,广东省,中山市,南朗镇
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,260.26,7.8,广东省,中山市,坦洲镇
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.139,7.8,广东省,中山市,火炬开发区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,6.8415,7.8,广东省,中山市,石岐区街道
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,6.8415,7.8,广东省,广州市,增城区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.2117,7.8,广东省,广州市,越秀区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.139,7.8,广东省,汕头市,龙湖区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.2976,7.8,广东省,河源市,连平县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,广东省,深圳市,宝安区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.2117,7.8,广东省,深圳市,龙岗区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,广东省,珠海市,香洲区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,广西壮族自治区,柳州市,柳北区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,广西壮族自治区,百色市,平果市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.2976,7.8,江苏省,南京市,高淳区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐家凯专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,江苏省,南通市,启东市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,江苏省,南通市,如皋市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,江苏省,宿迁市,宿豫区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,江苏省,扬州市,邗江区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,江西省,九江市,濂溪区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐家凯专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,286.0,7.8,江西省,吉安市,吉州区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,108.0,7.8,江西省,吉安市,永新县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,17.8011,7.8,江西省,赣州市,会昌县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,13.8682,7.8,河北省,保定市,涿州市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,河北省,保定市,蠡县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.27,7.8,河北省,石家庄市,无极县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,8.6659,7.8,河南省,信阳市,息县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,河南省,信阳市,潢川县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,13.3526,7.8,河南省,南阳市,镇平县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,6.8415,7.8,河南省,洛阳市,嵩县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,8.51,7.8,河南省,洛阳市,洛龙区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,河南省,漯河市,召陵区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,河南省,郑州市,中原区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,河南省,郑州市,金水区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,5.9,7.8,浙江省,丽水市,莲都区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,270.9,7.8,浙江省,台州市,三门县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,283.0,7.8,浙江省,嘉兴市,桐乡市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,254.54,7.8,浙江省,嘉兴市,桐乡市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,6.8415,7.8,浙江省,杭州市,余杭区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,90.0,7.8,浙江省,杭州市,建德市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,90.0,7.8,浙江省,杭州市,建德市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,浙江省,杭州市,萧山区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,6.8415,7.8,浙江省,杭州市,萧山区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,80.0,516.28,7.8,浙江省,温州市,平阳县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,80.0,503.992,7.8,浙江省,温州市,瑞安市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.1192,7.8,浙江省,温州市,瑞安市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.2976,7.8,浙江省,温州市,龙湾区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,浙江省,衢州市,衢江区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,17.1204,7.8,海南省,省直辖县级行政区划,儋州市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,湖北省,孝感市,汉川市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,257.4,7.8,湖北省,荆门市,沙洋县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,80.0,503.992,7.8,湖北省,黄石市,阳新县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,5.8169,7.8,湖北省,黄石市,黄石港区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,286.0,7.8,湖南省,怀化市,靖州苗族侗族自治县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.6678,7.8,湖南省,永州市,江永县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,湖南省,衡阳市,石鼓区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,湖南省,长沙市,开福区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,湖南省,长沙市,雨花区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,甘肃省,兰州市,安宁区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,120.0,779.424,7.8,甘肃省,天水市,清水县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,286.0,7.8,甘肃省,天水市,清水县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,甘肃省,天水市,清水县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.8463,7.8,甘肃省,定西市,安定区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,甘肃省,平凉市,崆峒区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,22.5474,7.8,福建省,南平市,建瓯市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,福建省,南平市,邵武市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,福建省,厦门市,湖里区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐家凯专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,福建省,宁德市,蕉城区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,福建省,宁德市,霞浦县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,0.0,7.8,福建省,泉州市,丰泽区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,福建省,泉州市,晋江市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,271.7,7.8,福建省,龙岩市,新罗区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,286.0,7.8,贵州省,六盘水市,盘州市
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,贵州省,毕节市,大方县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,贵州省,遵义市,汇川区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,6.8415,7.8,辽宁省,鞍山市,立山区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,18.9,7.8,辽宁省,鞍山市,铁西区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,18.9843,7.8,重庆,重庆市,璧山区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,陕西省,咸阳市,渭城区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,陕西省,安康市,白河县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.8,7.8,陕西省,延安市,宝塔区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,286.0,7.8,陕西省,榆林市,靖边县
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,陕西省,西安市,未央区
2月,2026-02-08,2026,2,8,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,6.5705,7.8,陕西省,西安市,未央区
